cid,text,time,author,channel,votes,photo,heart,reply,time_parsed,channel
UgzAE6FBe_05IFsRV0B4AaABAg,Les dije puro teatro,hace 10 días,Maria Cabildo,UCewektZ6b6CuN7LrELCrBAg,0,https://yt3.ggpht.com/I5AYf28saEzj1-CmuAi5IqzwZAT7ZSIfLURaZRkbX4NlXjlCfAgJHJCRThlF-Fp_Fj0RPwHNJcY=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgypV0drdYkstgzQ6Lx4AaABAg,RICALPONE. SERÁ CAUSALIDAD EL ACCIDENTE AL SENADOR DE MATAULIPAS,hace 10 días,Jaime Correa,UC35UtP78FBv3q-c9JF4ZYyw,0,https://yt3.ggpht.com/ytc/AMLnZu_X-de-l6tVObt6p0x12NHYcff6USEnquf_6g=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
Ugw8txtqCSjuQ2M7GCZ4AaABAg,Me ganaron antes de ver este video porque ya había pensado en bautizarlo a MONREAL CÓMO EL PADRINO DE ESTA familia de MAFIOSOS,hace 10 días,Jaime Correa,UC35UtP78FBv3q-c9JF4ZYyw,0,https://yt3.ggpht.com/ytc/AMLnZu_X-de-l6tVObt6p0x12NHYcff6USEnquf_6g=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgzlGAVYvJtfBFmQqqt4AaABAg,No puede ser si hay muchas pruebas que están en su contra guerra periodismo entonces es un sinvergüenza no lo queremos,hace 10 días,Maria Lujan,UC6utnG2J97Ft0VhyyBwi8SQ,0,https://yt3.ggpht.com/ytc/AMLnZu-BF4VWPREl5fXZ5ndoiSjdplXQH29BXmVn9zB5DY6-kypxUJ3L2Z1ovA56waPq=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgwXWIBAEEYvjRhWWbl4AaABAg,SERÍA UNA BURLA PARA TODO. LOS TAMAULIPECOS. QUE BARBARIDAD,hace 10 días,LEONARDO,UCXnrQzI4-PX1W2ntxrjviCg,0,https://yt3.ggpht.com/8cfQGeaFK22-gCgqybOSeOxfGU-EotvDkdrfN1hq3LvRGIqVU86I7o3prrKMwmfxVgX-KxtH=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgzzPoVDjQGK1EgKZ4t4AaABAg,Pero como le van dar fuero si no es gobernador. Pero quién votaría x el para ser senador.,hace 10 días,paparazzi oscar,UC5lgv0jwfKY1un5SirEkQew,1,https://yt3.ggpht.com/ytc/AMLnZu_WAiJA7Hq9nQV_IXMT41vTjOqgc15HGIjB2Q=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
Ugx6W5MhRNVXyS2Orf94AaABAg,Otra Mamada de estas YA SERIA MUCHO Q MEXICO NO IAGA LEY JAJAJA,hace 10 días,Modesto Molina,UC2gWSvZvg0EQnbHjEmD3Mhw,0,https://yt3.ggpht.com/ytc/AMLnZu9vYeY2QgvVKpegFLiyk7hEwnMX4WurYhvGwJL_Qw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgzGwsGa_gN-izJudKF4AaABAg,Así es mi querido Morealone de la familia de Zacatecas el poder deshumaniza. Por eso ya estas ponidote de acuerdo con la familia del OXOCORLEONE PARA QUE OBTENGA FUERO CONFIRMANDO QUE ÉL PODER DESHUMANIZA AL SER HUMANO (VALGA LA REBUSNANCIA),hace 10 días,Jaime Correa,UC35UtP78FBv3q-c9JF4ZYyw,0,https://yt3.ggpht.com/ytc/AMLnZu_X-de-l6tVObt6p0x12NHYcff6USEnquf_6g=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
Ugz0ZcItupJ5_NRRNqx4AaABAg,"Es prisión preventiva oficiosa, o no?   Se les hace poco que ya había sido desaforado este cdv?  Apoco no tiene antecedentes penales?   Ojalá no hayan causado la muerte del Diputado.",hace 10 días,Maria Flores,UCjFLHx1Z89kzUhCMIyb3m3A,0,https://yt3.ggpht.com/ytc/AMLnZu8FYBj-YLaCK4xcI7U1_EwcJvE6Z5GyUGOBSg=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
Ugz25N4pOIQps9gfUzp4AaABAg,No lo queremos más a cabeza de vaca a la mejor lo hicieron algo al automóvil para que tuvieran un accidente y así tener la oportunidad de volver no queremos esa rata,hace 10 días,Maria Lujan,UC6utnG2J97Ft0VhyyBwi8SQ,0,https://yt3.ggpht.com/ytc/AMLnZu-BF4VWPREl5fXZ5ndoiSjdplXQH29BXmVn9zB5DY6-kypxUJ3L2Z1ovA56waPq=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgzMKkKxR3DcA3k6WRN4AaABAg,CHAPUSERO  Mientras no Se Legalize la Marihuana y la cocaina.....Los Grupos Armados y Las muertes de Gente inocente seguiran igual......Saludos CHAPUSERO siempr me informo con tus  Videos y Los DE Mao Rodriguez 👍👍👍,hace 10 días,javier hernandez perez,UCYUD5r09qXTkbRvbfXEeYFw,0,https://yt3.ggpht.com/nxWH0Ue23uBSDSNDDWKdPFHVYMAmU4SjkWsuDRiINtC797klPYR0L7aUBwKW_wcanmUZZeL-bwE=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgxZLcqSIIsAtoSbvxZ4AaABAg,Qué le pongan celeridad para encarcelar a Csbeza de Vaca.,hace 10 días,Luz Conde,UCppPbuhucFkW0RVEdDjmvWA,0,https://yt3.ggpht.com/ytc/AMLnZu-2yn1dIKacqR89Od714jd8RIC8CzPEskHpY6vD-A=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgwZ4XwHzw5lgHhxQ_p4AaABAg,SI TODO ES POSIBLE EN ESTA VIDA.. MUCHO MAS POSIBLE ES QUE TODO SUCEDA EN MÉXICO DE HECHO YA SUCEDE.,hace 10 días,Jose Angel Zarate Obregon,UCmlOOCqR8ygAGTU2xyT6Hdw,3,https://yt3.ggpht.com/ytc/AMLnZu-f1DQq_SUSwbjKrhDdJX2SVhk3P-SI_hSROQ=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgwR6Q4sTF9q9LoZ5Rp4AaABAg,El maldito de Cabeza de Vaca debe estar vetado de cualquier cargo de elección popular,hace 10 días,Hector Olguin,UCZwUa9BL2FmBwVhEtPtWahg,0,https://yt3.ggpht.com/ytc/AMLnZu-L024Q7_OYt7P3dLggXpInyWAfxXygV7V5hv4S=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgzEZ2sahAkcP2jvc394AaABAg,"QUE POCA MADRE LOS MEXICANOS DEVEMOS ESTAR ALTANTO DE ESTE COCHINERO QUE PRETENDE EL PRIANRDMC  , DARLE REFUGIO COMP SIEMPRE ALOS TRAIDORES CORRUPTOS Y CRIMINALES DE CUELLO BLANCO  , YA BASTA , DEVEMOS ACTUAR  MEXICANOS PATRIOTAS  !!!!!!",hace 10 días,Raymond Gonzalez,UCL6EflahYlmTQWlyqdrgcZg,0,https://yt3.ggpht.com/ytc/AMLnZu-uIl1OOOBpWYPVz_LvZ20yrbb-swshEcdILg=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgxAwbFEFP9ubS_miaR4AaABAg,"Está muy raro ese ""accidente ""..habrá que investigar más a fondo.
Saludos, Nacho!!!",hace 10 días,Lope de Vega,UCAPZcR9U_48S92zlgy_Vhag,5,https://yt3.ggpht.com/0HWar6FsdvjOp-QPtScedxa5OaFHM_ZSZRciEJUVtZZ_d8b6zXYvPVDtJTt0sYczvkelkkPZWQ=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
Ugzfx1qAMX2Hw9HzfAx4AaABAg,"Y porque le dan fuero si esta en calidad de delincuente, entonces un delincuente tiene todas las prerrogativas para seguir delinquiendo porque al tener fuero va a continuar robando al pueblo y a la nacion.",hace 10 días,Pablo Dominguez Salas,UCTMqiLBHcbt0mngghYr66hA,0,https://yt3.ggpht.com/ytc/AMLnZu_kXx8x8LQu0MWt8RtOvDr61dxjwhOtVsO2Aw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgyGYCcNxeqJivSxi214AaABAg,"Parece que Monreal se describe solito , se muerde la lengua",hace 10 días,FRANCISCO JAVIER CARDENAS GARCIA,UCSpZ1bfoKIj25CJ3AGRSzDQ,2,https://yt3.ggpht.com/ytc/AMLnZu9VaxFVwpar83vb-z77ntCrPAz856DRWFrbnw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgwdlGFE0aYF0N0ScEN4AaABAg,Que vergüenza MÉXICO 🇲🇽!! Como le van a dar una senaduría a un cr!min@l !! La gente no debe permitirlo !! AMLO NO LO PUEDE PERMITIR!! SAQUEN AL FISCAL YA !! La gente se lo demanda,hace 10 días,maria rebolloso,UCc--fcsClT6Gp20hjQq1RoA,0,https://yt3.ggpht.com/ytc/AMLnZu8BIVd-8-9UXReSiabEat-BnW5uE3BFQYwqk7CA=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgzcPaPshT_VvjyPu794AaABAg,"Solo en MÉXICO sucede eso que los súper delincuentes tengan la oportunidad de ser premiados, qué barbaridad donde está la falla",hace 10 días,FRANCISCO JAVIER CARDENAS GARCIA,UCSpZ1bfoKIj25CJ3AGRSzDQ,0,https://yt3.ggpht.com/ytc/AMLnZu9VaxFVwpar83vb-z77ntCrPAz856DRWFrbnw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgwEfdD33pHbwZMR-Id4AaABAg,"De que sirve que lo ubiquen. si el fiscal no lo aprende, vaya cinismo del fiscal.",hace 10 días,Gabriel Lopez,UCLEaQQAv8z86HkiFiWzY28Q,0,https://yt3.ggpht.com/ytc/AMLnZu-PCUdXW7EQIg9imwgdTNFj-JIitu9ynvRN3w=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgyDyfbU6sdPs0tFglx4AaABAg,"Y si, este delincuente, provocó el accidente? 🤷🏽‍♂️",hace 10 días,Mariachi Yoltzin Eduardo S. Becerra A.,UCAppupNyjxREDZ9tnPW9Keg,1,https://yt3.ggpht.com/ytc/AMLnZu8cCLd-8ruzkT_VrqsPf7bArAKaPjdDKQ8AGCvK9A=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
Ugz3QA7VdKnOACG-pgN4AaABAg,"Si eso sucede, seguro Monreal lo ayudaría a llegar al senado, hay que recordar esta formando su gavilla, para ahora con fraude gane la presidencia y ya tenga a su gabinete de incondicionales del gobierno, todos kos que ha apoyado.",hace 10 días,Gabriel Lopez,UCLEaQQAv8z86HkiFiWzY28Q,1,https://yt3.ggpht.com/ytc/AMLnZu-PCUdXW7EQIg9imwgdTNFj-JIitu9ynvRN3w=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgxcvVILQH7Crn8FYE54AaABAg,mejor voy a ver los biscochitos de otros canales y no ver estas noticias ya me dolió la me torean 🤣😁😅🤣😂,hace 10 días,Jose Medellin,UCuV22UHY0DxFBiDyzkE5URA,0,https://yt3.ggpht.com/ytc/AMLnZu8ScbMkt0FiR1rc1Scx1Y6QX6qSE7XYyHZgFw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
Ugxr0Ci8lrqhFMh4II94AaABAg,Monrreal hipocrita.,hace 10 días,Jose Fuentes,UCuwOfyKMzCibRWpVS3S_pHQ,0,https://yt3.ggpht.com/ytc/AMLnZu9vAGmTtWCH5N1C3YSl9oq470KfPZpvHIqqEEDFctWX2TGiSvpvslP5xi7pxQU_=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgxQIm_RsPFxkmDEXS94AaABAg,"Pregunta: Aplicará en este caso lo dicho: ""En política NO hay coincidencias""..?????",hace 10 días,Horacio Nuñez Orozco,UCv2Uok_zv27IHmL8ZPdz6Mg,1,https://yt3.ggpht.com/ytc/AMLnZu8YsKN5kWPXmV5HoQ_w8ZqQ6ofyucReF2acR8FARA=s176-c-k-c0x00ffffff-no-rj,false,false,1665524371,0
UgzubSpzuY-FBSVSydR4AaABAg,"Mexico tiene un gobierno fallido en justicia, totamente incervible....",hace 10 días,Jose Fuentes,UCuwOfyKMzCibRWpVS3S_pHQ,0,https://yt3.ggpht.com/ytc/AMLnZu9vAGmTtWCH5N1C3YSl9oq470KfPZpvHIqqEEDFctWX2TGiSvpvslP5xi7pxQU_=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgwGbVDfx3suWZcYd794AaABAg,y que inches ideas pendejas de los magistrados corruptos son chingaderas y seguro así como se las gastan los senadores y diputados además de los pluris lo va a aprobar 🤦🏿‍♂️😡🤬🤬🤬🤬🤬🤬,hace 10 días,Jose Medellin,UCuV22UHY0DxFBiDyzkE5URA,0,https://yt3.ggpht.com/ytc/AMLnZu8ScbMkt0FiR1rc1Scx1Y6QX6qSE7XYyHZgFw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgwVqPdUUT4QIJ76O-R4AaABAg,"Cómo si los gringos fueran hermanitas de la caridad, abría que investigar que les ofreció Monrreal. No te mandas solo Cab...n.",hace 10 días,Rosario Dominguez,UCRJPKlgYIwWa6iKo1Rfx0dg,0,https://yt3.ggpht.com/ytc/AMLnZu_NvpLbC118zfF1ZKkuf5ls-6gzfXW9JvL7sbEY=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
Ugy5E5icNVupeHYOEpZ4AaABAg,"Quiten gert manero cambienlo a otro puesto , VAKAKA FRIGORICO de Atizapán Tamaulipas",hace 10 días,Sara Castillo,UCYWOjCpG3K7W8GMhk3b3VTg,0,https://yt3.ggpht.com/ytc/AMLnZu-TPWc9h6Pg2MzFTotpQxnVf154ZjFlhkFETQOq9-E=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgzKWmmc_T5Cz1GZNf54AaABAg,Perdóname Nacho pero ; esta es una película de bandidos y un exnarco gober puede ser senador y que más me vas a platicar Nacho en que Pais vivimos; donde una fiscalia sabía cuando terminaba el fuero y no pudo tener todo preparado para detener al narcoexgober; 10 días despues todavía no obtiene la ficha roja de interpol ; IMPUNIDAD,hace 10 días,Carlos Gordillo C.,UC9-EuQwv06Sa-lOPotMDyvQ,0,https://yt3.ggpht.com/ytc/AMLnZu_jpV8QuoaHPOBKViFnCW_pdQdjF93PgAj_JqYjWVRUPw1pXtb3gp4_4grMBFxC=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgwOoXFOzRSrChhI30B4AaABAg,"Eso es CORRUPCION!!!
AQUI Y EN CUALQUIEN RINCON DEL MUNDO,CUANDO EXISTEN LAS PRUEBAS EN CONTRA DE C. DE VACA. PARA QUE ALGUIEN ASI SIGA BURLANDOSE DE LA JUSTICIA ES POR QUE EXISTEN CORRUPTOS QUE LE FAVORECEN EN TODO MIENTRAS HAYA UNA BUENA $$TRANSFERENCIA$$$",hace 10 días,Lokito,UCrBy5-0jgCS9yL8NhoYMSTQ,0,https://yt3.ggpht.com/ytc/AMLnZu_sDx8HWFEKrCwF-JyZE4QBQrw6H1xrPC_Y-R06nBLq-V0EEmpnLfGN-lJUzXDw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
Ugwdpm6xW7r2h8g_HKp4AaABAg,"Y es permitido? No puede ser! Las leyes para que madres sirven? Se burlan de todo el pueblo, estos corruptos!!!",hace 10 días,Silvia del Ángel ,UC6b0hC8_bL1VKk7drMaqxdA,0,https://yt3.ggpht.com/up9TsJAaXdgqWqLwdwXQZ999FRir970wzd1pG-bnigP9H6GPqkNv-BvESkh0xQSxc30UIvvY=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgxJgy5nQzNvjDMOwHR4AaABAg,Pero el senador que falleció tiene un suplemento así que no procede darle el lugar a García cabeza de vaca del senador fallecido no se hagan pendejos entonces la fiscalía está vendida ya que no giran la aprensión de García cabeza de vaca,hace 10 días,Jorge Gomez,UC9aCb2Xqxbm21jJVa9YwO-g,0,https://yt3.ggpht.com/ytc/AMLnZu9HBsDq0oRXO0vlFAvRPcDr_6ajmr9KX-Qn9EKwdw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgzJGiVfT6lQVRSozq14AaABAg,Lo he dicho monton de veces Esto Les pasa porque solo se la viven hablando,hace 10 días,Pablo Flores,UC_s2IpR3vnHvzFKygyvQu3Q,0,https://yt3.ggpht.com/ytc/AMLnZu9bLKcTIPJoZJYVA6ufzxka1RtBEEn0mDDfbg=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgxmRIrIXL9NwsJsGqF4AaABAg,Osea lo mandaron matar? Ordenaron su muerte? En esas esferas todo puede suceder!!! Hay miles y miles de intereses tanto económicos como personales y de libertad. Falla mecánica??? Como que no cuadra que cabeza de buey sea senador por una vacante en el Senado?,hace 10 días (editado),Omar Chávez,UCNkE7SJWlm31KDhc92hVIzg,1,https://yt3.ggpht.com/ytc/AMLnZu_fnM9uLbiB2F7UsDpfNtn93NXj61UqCUpomQ=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgzDuB0LgHmsc_BkEd14AaABAg,Show puro show y nada más ya degenlo disfrutar sus millones que se los ganó con el sudor de su frente woooow que buen show,hace 10 días,Gerardo Rodriguez,UCks8RxXC_K1athICkhYu7TQ,1,https://yt3.ggpht.com/ytc/AMLnZu-Ri9c2flqqBvKgnvbKAen0umEP_gXNOIBtnpVkIA04UkqHgJMTpjydct1VbcLl=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgyicoUDln1wtxM1M0d4AaABAg,Obvio mataron al senador!!!,hace 10 días,lalo gascoine,UCuK7uaizY-R3YKn0EvPYodQ,0,https://yt3.ggpht.com/ytc/AMLnZu9pJm-Kie4AKQuLb8VjpJc3bNzaawu7eLsKyg=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgxZckdV0AALARW2XL54AaABAg,No entiendo si se van a realizar elecciones nosotros los tamaulipecos votaremos o quien lo va designar o como se interpreta a ley en este caso por la pérdida de la vida de senador López eso es lo que no se entiende,hace 10 días,Rene Lopez,UCuN4000A66OhufpNQs6uX6Q,0,https://yt3.ggpht.com/ytc/AMLnZu93cHVU67hTyW0-Wla7U8JSp3qBhzEIR8RfSw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgyKPrgV9w0dLqKt_Jd4AaABAg,fuentes que no puedo rebelar dicen que fue echo x cabeza de vaca,hace 10 días,Aurelio Bermejo Palafox,UCTFaI43I-lfU9uYx0oPpcDw,0,https://yt3.ggpht.com/ytc/AMLnZu_SLmv8DMZW4BnE6p_D0XZnvqVPMpKWvWUzgw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
Ugz0o26I85X7U3d_IVx4AaABAg,"un delincuente no puede a aspirar a puestos politicos.......lo dice la ley, o no.",hace 10 días,Роми Делгадо,UCQFxOF3wPELg7mNGzuaC_QA,0,https://yt3.ggpht.com/ytc/AMLnZu-4tkgw24K4OU-fKOQi56ssW6apsaVOzeP1tR7B3A=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgyUFlJLYiQlZdvQZDF4AaABAg,Fue un Asesinato lo del Senador. No nos agamos tontitos! El Cabeza de Ñonga lo Mando matar como a otros ciudadanos. Y esta siendo protegido por el gobernador de Texas ya que tubieron un acuerdo hace unos meses. Que casualidad.,hace 10 días,J.D. Garcia,UCEcxtRpBGCkiQhM-x0MYTqA,0,https://yt3.ggpht.com/ytc/AMLnZu9PDqd0falO7ZyoDMM1JxMqLSQzWaX0mI8qXg=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgwzpYSnVLZPV1ah91R4AaABAg,No marcha atrás cárcel a esa rata cabeza de Vaca.,hace 10 días,Jose Diaz,UCZZm-RFvZ_PL-Ary9lTRR-w,0,https://yt3.ggpht.com/ytc/AMLnZu8bZxxLhpl9qKe42zYhJpFKar-GTkP9d7sLLQ=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgxkRE6pn6OVfTNffl54AaABAg,Todos esos movimientos son los que deberían de ser observaciones y q no puedan ser.....ni reelegir a ningún otro puesto.....mínimo hasta después de 06 Años.,hace 10 días,Luis armando Martinez,UC_icgPrnVWgsYJrr0p0KWxg,0,https://yt3.ggpht.com/ytc/AMLnZu-VhLl8DuOuhoCwoqc99mMiJSpIWXd7c2W6VYuICB8zmwo2CC9Jeuovuvv2Xu9E=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgxmqziqcBTU-WAhO4p4AaABAg,PAGUEN PORQ LO SAQUEN DE SAN ANTONIO Y LO LLEVE A MEXICO,hace 10 días,Frankie Camacho,UCqNjGQUzhBfmyJEgzHyiwnw,0,https://yt3.ggpht.com/ytc/AMLnZu-HFaFobccKRBQLbJI6AxLOXdBbW9lemFAaQg=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgyTf2aJAjEbgncvgvV4AaABAg,"No debería haber esa opción para gente que se encuentre bajo investigaciones de actos y actitudes punibles, cómo han hecho tantas atrocides los políticos sinvergüenzas, que pena que nuestro pueblo aún padezca de arbitrariedades en lo jurídico",hace 10 días,ELIAS REYES CRUZ,UCWDoaJ3sSnFBLK5gDRHZYoQ,1,https://yt3.ggpht.com/ytc/AMLnZu_moKTfAIU2nAVDg4kyCjAsZVKlk8cRpCZSDw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524372,0
UgyVvgRc2rdErS4wQa94AaABAg,Qué casualidad???????? Like 👍,hace 10 días,Xalostoc Crisp,UCERAr0nsAj8m-3Ex8ZDQCHA,0,https://yt3.ggpht.com/ytc/AMLnZu8bDGBtEmJMKmUAsp7Ez3_LjXSQXci-t-L3hA=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
UgzN364op5hW-4PWYAF4AaABAg,Son puras porquerías  que estupideces,hace 10 días,María de Lourdes Fernández,UCoNQixdX6xLJNqiaOsZTenw,0,https://yt3.ggpht.com/_pBbqaPMQdAgXdQ1ZdH24AlzemQ3eHzOwsT0WIBE6U3K_eZeEJzYD4dPBMC0BQkZIWrh2uLa=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
Ugxtu9cI-WVanHtOVtd4AaABAg,Pos que tipo de leyes tenemos en Mexico. Delincuentes gobernándonos.,hace 10 días,Carlos Yam,UCZJ0Ypv-g37zKYGTGBeUECA,0,https://yt3.ggpht.com/ytc/AMLnZu820cggIuf538Kq9bPYSO8Ra0WGUV6wnWPtQA=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
Ugz0q9TKlLIGgvH0SxJ4AaABAg,Yo me pregunto quien va a votar por ese señor,hace 10 días,Reymundo G,UCMSHlST9yM7y7c8IOia-7-Q,0,https://yt3.ggpht.com/ytc/AMLnZu-e2OgGV1h55JEhFx4E4x_EfKhKmYUOOPbrVA=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
UgwuyG_E0sEGpCX8nGp4AaABAg,Excelente reportaje 👍,hace 10 días,Marhy L.,UCwMF4AhJzuxHCQB9nH2yUow,1,https://yt3.ggpht.com/ytc/AMLnZu9M1fSDnZPyJWgVtB-rgOB3JnzetF8In8d2r7DO2WMZ_yuXMnFuDguJi3tUTeWy=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
UgxrRsuP_80Kjf3YqQp4AaABAg,"Como un prófugo de la justicia podría ser candidato, no entiendo esa parte.",hace 10 días,Javier Vázquez,UC8Hh7yeeDCbK9YitCbXqjwA,0,https://yt3.ggpht.com/ytc/AMLnZu8WcQlban78l87wK_CiK6rdxMVm8BoUbhyBdA=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
UgxOC2VUP_QF5Bcucfl4AaABAg,"Zacatecas y los m9nreal , algo esta muy mal ahi",hace 10 días,rosalandi may,UCBaiQ0GdzqtuqQG1bR7w2iA,0,https://yt3.ggpht.com/ytc/AMLnZu_QIiayFZaqjUtkOjoBrLg3vTNI3rIr5iza9w=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
UgxTy6pBUoSoCJ8YQ1F4AaABAg,"Sería de lo más absurdo que llegara a ser cenador, es el momento que la Fgr haga su trabajo.",hace 10 días,Javier Vázquez,UC8Hh7yeeDCbK9YitCbXqjwA,1,https://yt3.ggpht.com/ytc/AMLnZu8WcQlban78l87wK_CiK6rdxMVm8BoUbhyBdA=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
Ugwxyn_zrYI7SKRrBH54AaABAg,"La política es el oficio o profesión más corrupta de todas ! Los amigos son enemigos se saludan hipócrita mente y se atacan unos ha otros para tener el poder y se encubre cuando se necesita y lo peor nunca les importa la gente solo robar, tener poder  y la ambición los corroe !! Quien cree que ellos están en el poder  para servir al pueblo?? Nadie todos tienen intereses y lo peor ha nadie le importan ni la patria ni los mexicanos! Por desgracia así es !!",hace 10 días,Diana Gonzalez,UCAEATIXoJQkvSRBuJ65S33Q,0,https://yt3.ggpht.com/ytc/AMLnZu9RyJ1MdBdSBKNNXK7HqLapjHUz30WwVIGO6NK7hL8GAnHzddeHFG2ncNq3Ua_M=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
Ugyj1eoQPVSUnRBLg-14AaABAg,URGENTElaPENA CAPITAL para políticos corruptos,hace 10 días,Octavio Carrillo,UCifjxoRg31YLSWEGEsNULnQ,0,https://yt3.ggpht.com/ytc/AMLnZu-YULsQH6Bi1YkrU9ug9ubeVYcNwfq0QDL64-Pn=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
Ugwl8exr73iEVEL79MR4AaABAg,No su pongas Nacho eso es imposible,hace 10 días,Pedro Jose Sequeda Cazarin,UC3EHqU52BUg--GR_pJ1frfw,0,https://yt3.ggpht.com/ytc/AMLnZu_xjOwO_MYjh08JiLdJffBOOOaj9U9q47sE8w=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
UgwqUXjzxoyux1TujPB4AaABAg,Este sujeto arrastrado va aganar pero para su reclusorio estos sinicos no merecen más libres ojalá que pronto yegue la justicia para que paguen todo su condena,hace 10 días,Tolentino Perez,UCU-99jzq0UQDPT1Lix2TVOw,0,https://yt3.ggpht.com/ytc/AMLnZu9lKLt2SdT2oA5kGPmvPkAsCmyLGXeNWnZ14g=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
Ugzd62VnEueo2iaLCCl4AaABAg,Mucha casualidad,hace 10 días,fernando bustos,UCdpQwnJwbZNusTi1mtNlQNQ,0,https://yt3.ggpht.com/ytc/AMLnZu_vbB_UsA7Y1eVEaq2TfId0FG1FLN3Na5ZxMw=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
Ugyki_8YvZ_6TK7jn8B4AaABAg,Tienen que investigar ese acidente del senador ese no es normal en plenos problemas politicos,hace 10 días,Rodolfo Amado,UCDeyhbH0tpsmPIausPJY1Fw,0,https://yt3.ggpht.com/ytc/AMLnZu9ZSZ6C5i4CZjougaxikTVeS2QK1ckE6LJ0cGe49A=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
Ugwfdz55_cOzL-QZlV94AaABAg,"Ahí el fiscal Gertz manero  porque no lo encarcelan  pronto, obvio son grandes amigos o se encubren fácil no ?  Piensan burlarse de millones de mexicanos que exigimos justicia  y nada ! Tan cínico hasta va hacer senador ummm de nada sirvió con cuánto los compro  ??",hace 10 días,Diana Gonzalez,UCAEATIXoJQkvSRBuJ65S33Q,0,https://yt3.ggpht.com/ytc/AMLnZu9RyJ1MdBdSBKNNXK7HqLapjHUz30WwVIGO6NK7hL8GAnHzddeHFG2ncNq3Ua_M=s176-c-k-c0x00ffffff-no-rj,false,false,1665524373,0
